username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink,,,,,,,,,
";2020-05-01 15:04;0;28;""Kenyans on twitter this is for you all pic.twitter.com/qu2tT1B9Na"";;;;""1256192750002855936"";https://twitter.com/GlobalNomad_/status/1256192750002855936",,,,,,,,,
";2020-05-01 14:46;1;0;""The most mature response I have ever seen from a Kenyan artists on twitter. We are sure the next song will be fire. https://twitter.com/OCTOPIZZO/status/1256088543849582592 …"";;;;""1256188359426355201"";https://twitter.com/MtuSavvy/status/1256188359426355201",,,,,,,,,
";2020-05-01 14:06;1;1;""Do Kenyan celebrities have managers? @ BahatiKenya switch off your phone and write some lyrics go to your zone this hate you are getting on Twitter is worth 2 albums which is equal to more money my FREN. Stop feeding to the vibe you are not Donald Trump. # BAHATI"";;@;#;""1256178238067531776"";https://twitter.com/piousriitho/status/1256178238067531776",,,,,,,,,
";2020-05-01 13:54;2;20;""Someone ought to have told @ BahatiKenya that if he treats kenyans on twitter normally they will treat him abnormally # BAHATIpic.twitter.com/pFMDVZfU1n"";;@;#;""1256175206076424192"";https://twitter.com/_gmutua/status/1256175206076424192",,,,,,,,,
";2020-05-01 13:51;0;18;""Did you know DP William Ruto is the most followed Kenyan on Twitter. pic.twitter.com/mnlavplDai"";;;;""1256174273347162112"";https://twitter.com/MoraaKenyan/status/1256174273347162112",,,,,,,,,
";2020-05-01 13:50;1;5;""Kenyans will rant on the day at twitter and sleep. Old man Atwoli has the audacity of talking about ",22 & post -covid political hierarchy &alignments, at the spree of economic downturns," where corporate companies are laying off more labourers every other day."";;;;""1256174238974783489"";https://twitter.com/HassanM_Leeb/status/1256174238974783489",,,,,,
";2020-05-01 13:49;1;3;""Did you know Donald Trump cannot block social media critics on twitter notwithstanding their views. The law presumes that anyone holding public office should grow a thick skin & deal with divergent opinion. A mature democracy! Kenyan politicians should borrow a leaf."";;;;""1256173994845200384"";https://twitter.com/sukre_/status/1256173994845200384",,,,,,,,,
";2020-05-01 13:44;0;0;""Imagine if UK tax payers behaved the way Ruto sycophants under the guise of patriotic Kenyans behaved on Twitter. Am sure the aid we receive annually would have ended long ago. We get so petty sometimes"";;;;""1256172744263307264"";https://twitter.com/ziziaboo/status/1256172744263307264",,,,,,,,,
";2020-05-01 13:26;0;1;""The main take from president Uhuru today is that he's on Twitter and knows stuff Kenyans complain about everyday. - "" Think before posting nonsense on that social media of yours "" pic.twitter.com/qPLcmjYV7z"";;;;""1256168064867016704"";https://twitter.com/Ryankiprotich1/status/1256168064867016704",,,,,,,,,
";2020-05-01 13:18;0;1;""To you Mr. Uhuru Kenyatta I know you're on twitter"," I need a government job. I know I will do a lot to the good Kenyan people."";;;;""1256166054511947781"";https://twitter.com/CycloneKenya1/status/1256166054511947781",,,,,,,,
";2020-05-01 13:06;0;1;""To those brainwashed kenyans who have saying on Twitter "" waafrika ni kichwa ngumu"" you have never met americans and their sense of independence even from govt interference."";;;;""1256163122009845760"";https://twitter.com/GeorgeMbure/status/1256163122009845760",,,,,,,,,
";2020-05-01 12:12;0;2;""# KOT Watakuua. Better WW4 than # kenyansontwitter pic.twitter.com/ObAqLwV0za"";;;# #;""1256149523954532353"";https://twitter.com/rapreneur/status/1256149523954532353",,,,,,,,,
";2020-05-01 11:52;0;0;""A Kenyan professor and his counterpart kenyan Dr (PHD) seriously arguing on twitter you might think over anew innovation but alas over their taste and prefences in life"";;;;""1256144491930624001"";https://twitter.com/DenishMagomere/status/1256144491930624001",,,,,,,,,
";2020-05-01 11:35;0;28;""# BAHATI spoiled everything including Diana's reputations when he poked his nose to every passing wind forgetting the law of twitter that if you play to be ""Mr right"" more than some of the fresh and sharp brains of Kenyans On Twitter"," # KOT will dismantle you to -0. Stay humble!pic.twitter.com/T7Jz6MHLqR"";;;# #;""1256140279020732416"";https://twitter.com/ShermKipkorir/status/1256140279020732416",,,,,,,,
";2020-05-01 11:32;0;0;""Kenyans are arguably the most blocked species on Twitter"";;;;""1256139541997641728"";https://twitter.com/nrabach1/status/1256139541997641728",,,,,,,,,
";2020-05-01 10:58;0;8;""This is news that Kenyan leaders don't want to hear. It's trending on twitter but am sure"," not in their phones or pcs or anywhere close to them. This pandemic has turned out government into some mega looting agency"";;;;""1256130924103819264"";https://twitter.com/Nickie843/status/1256130924103819264",,,,,,,,
";2020-05-01 10:52;1;6;""what did Diana marua do to kenyans on twitter"," its getting messy. # BAHATI"";;;#;""1256129287729618945"";https://twitter.com/ongakiconiel3/status/1256129287729618945",,,,,,,,
";2020-05-01 10:40;0;0;""Dear Madam you said this on Kenyan Twitter ... kucheza na wire ya transformer... pic.twitter.com/gkZZhHnhJE"";;;;""1256126271697846272"";https://twitter.com/ChegeDanko/status/1256126271697846272",,,,,,,,,
";2020-05-01 10:28;0;0;""Nope"," I've been on twitter long enough to be wary of all videos from that reckless fellow Kenyan"";;;;""1256123305318330368"";https://twitter.com/CarltonBaraza/status/1256123305318330368",,,,,,,,
";2020-05-01 09:56;0;0;""This is a good opportunity to have the envoy respond to actual videos that were aired on citizen and still circulating on twitter. Did the C*tizen tv anchor lie to Kenyans?"";;;;""1256115161636708352"";https://twitter.com/Asweetpoison1/status/1256115161636708352",,,,,,,,,
";2020-05-01 09:42;0;4;""There are far too many pseudo-intellectuals on Kenyan twitter. One reading of Atlas Shrugged and they come here to spout nonsense."";;;;""1256111737998389253"";https://twitter.com/mrwainaina_/status/1256111737998389253",,,,,,,,,
";2020-05-01 09:34;0;2;""Kenyans on Twitter are rated as the worst bullies... Here is an article I wrote on online harassment. https://twitter.com/KICTANet/status/1255883666619863040 …"";;;;""1256109775076687872"";https://twitter.com/officialMoraaT/status/1256109775076687872",,,,,,,,,
";2020-05-01 08:54;0;4;""Then this mans presidential ambitions are done. Not Kenyans will be on your side. Not a land of homosexuality. Enjoy the likes while ua presidency remains a statement on Twitter profile."";;;;""1256099635048972294"";https://twitter.com/DMutambu/status/1256099635048972294",,,,,,,,,
";2020-05-01 06:49;0;1;""If you send me flowers as an African ntakurushia. Kenyans on twitter love playing the blame game"";;;;""1256068175160098823"";https://twitter.com/ChokoraTwiter/status/1256068175160098823",,,,,,,,,
";2020-05-01 06:04;0;2;""Senator Ladema Ole Kina under fire on twitter"," for claiming that the appointment of Major General Robert Kibochi was Tribal. https://kenyanreport.com/2020/04/30/senator-ladema-ole-kina-under-fire-on-twitter-for-claiming-that-the-appointment-of-major-general-robert-kibochi-was-tribal/ … via @ Kenyan_Report"";;@;;""1256056995918077953"";https://twitter.com/SeanPaulPaul1/status/1256056995918077953",,,,,,,,
";2020-05-01 05:17;0;0;""These thieves have no shame"," they know Kenyans will only gossip on Twitter corridors.. They count on our cowardice.. It's working great from the looks of things.. They will steal more and more.. Let's get used to it if we ain't planning to do shit about it.."";;;;""1256044975436951552"";https://twitter.com/Nadz70117093/status/1256044975436951552",,,,,,,,
";2020-05-01 05:07;0;0;""Kenyans on twitter never call a spade","abig spoon"";;;;""1256042438935920646"";https://twitter.com/jacktone_maura/status/1256042438935920646",,,,,,,,
";2020-05-01 04:52;0;0;""Ikr sis..some kenyan men on twitter think like our grandfathers no need to try reasoning with them."";;;;""1256038634698018817"";https://twitter.com/_GraceOdongo/status/1256038634698018817",,,,,,,,,
";2020-05-01 01:09;0;2;""# Bahati", i am not trolling you on Twitter. I am simply insulting you and your bloodline," for making kenyans look like fools.."";;;#;""1255982608556711936"";https://twitter.com/Stunkhunt42/status/1255982608556711936",,,,,,,
";2020-04-30 22:39;0;0;""The saddest part is that as fellow Kenyans we only rant and air our grievances on Twitter and our politicians know that. By tomorrow new hashtags will be trending and # WajingaNyinyi will soon be forgotten."";;;#;""1255944964967739394"";https://twitter.com/bree_maina/status/1255944964967739394",,,,,,,,,
";2020-04-30 22:04;0;0;""Who are you asking the questions? Poor Kenyans on twitter. Tembea Afya house utupee answers"";;;;""1255936046770147328"";https://twitter.com/oouko/status/1255936046770147328",,,,,,,,,
";2020-04-30 22:03;3;4;""Senator Ladema Ole Kina under fire on twitter"," for claiming that the appointment of Major General Robert Kibochi was Tribal. https://kenyanreport.com/2020/04/30/senator-ladema-ole-kina-under-fire-on-twitter-for-claiming-that-the-appointment-of-major-general-robert-kibochi-was-tribal/ …pic.twitter.com/dnTcdHSITO"";;;;""1255935861964845057"";https://twitter.com/Kenyan_Report/status/1255935861964845057",,,,,,,,
";2020-04-30 21:24;0;1;""Some Kenyans on twitter"";;;;""1255926108861747201"";https://twitter.com/missjaney_j/status/1255926108861747201",,,,,,,,,
";2020-04-30 19:41;1;1;""This is the most capitalist thing on Kenyan twitter"";;;;""1255900153845821446"";https://twitter.com/XZBeats/status/1255900153845821446",,,,,,,,,
";2020-04-30 18:00;0;0;""@ RailaOdinga @ WilliamsRuto @ thuogithuku RAO", WSR, Uhunye, Man Gidee and a few others r in the same class, they r all friends and you guys are busy insulting one another on Twitter," Who bewitched Kenyans? https://twitter.com/thuogithuku/status/1255787559701094400 …"";;@ @ @;;""1255874686971457544"";https://twitter.com/KingiKisaka/status/1255874686971457544",,,,
";2020-04-30 17:27;0;0;""Don't exposure your ignorance on Twitter. Most if not all Kenyan government vehicles are leased"";;;;""1255866440219049986"";https://twitter.com/Petermburu7/status/1255866440219049986",,,,,,,,,
";2020-04-30 16:51;0;0;""Hope one day Kenyans on YouTube will be as many and supporting as Kenyans on Twitter"";;;;""1255857305964417025"";https://twitter.com/Annahweru/status/1255857305964417025",,,,,,,,,
";2020-04-30 16:06;0;0;""Be aware of covert kenyan espionage with fake Somali names on Twitter"," just impersonating Somali people to fool the public view."";;;;""1255846033659068416"";https://twitter.com/HRnewsAgency/status/1255846033659068416",,,,,,,,
";2020-04-30 16:00;0;0;""Be aware of covert kenyan espionage with fake Somali names on Twitter"," just impersonating Somali people to fool the public view.!"";;;;""1255844489580744707"";https://twitter.com/HRnewsAgency/status/1255844489580744707",,,,,,,,
";2020-04-30 15:45;0;5;""Gor Mahia FC", who had a 7 point lead after 23 games over Kakemaga Homeboyz," have been declared as champions of the 2019/20 Kenyan Premier League. Football Kenya Federation (FKF) boss Nick Mwendwa confirmed the news through a tweet on his official Twitter account. # DiskiFanspic.twitter.com/lBgyO0UC64"";;;#;""1255840665914740737"";https://twitter.com/diskifans/status/1255840665914740737",,,,,,,
";2020-04-30 15:31;0;12;""I will be running a Twitter poll between South Africans and Kenyans on Twitter under the hashtag # AfricaInfluentials I request your participation."";;;#;""1255837130078785536"";https://twitter.com/DanielMaithyaKE/status/1255837130078785536",,,,,,,,,
";2020-04-30 15:27;1;2;""My whole life"," I've spent less than 10k on tea and snacks... Kenyans should come together and condemn this quangles and squeeves..not just on Twitter # UhuruMustGoo # MoneyHeist"";;;# #;""1255836202068062208"";https://twitter.com/TheeHonestSoul/status/1255836202068062208",,,,,,,,
";2020-04-30 13:24;0;1;""Last year august we witnessed some premium chaos on kenyan twitter"";;;;""1255805174968393728"";https://twitter.com/Protojeeh/status/1255805174968393728",,,,,,,,,
";2020-04-30 13:21;0;0;""How can @ lawsocietykenya help the Kenyans? We are ready to chip in be it financially or labor wise. This needs to stop on the ground sio kwa twitter."";;@;;""1255804509294641153"";https://twitter.com/Faiz_hisham2/status/1255804509294641153",,,,,,,,,
";2020-04-30 12:43;0;0;""Bro Kenyan youth do not have the luxury of life you are having", most of them are not on twitter," fact. So just inquiring how many offline awareness creation have you done across the country. Kindly state facts"";;;;""1255794931991445504"";https://twitter.com/kennedymose16/status/1255794931991445504",,,,,,,
";2020-04-30 11:51;0;1;""I think we are not mad enough as Kenyans .How do we allow and accept the state to loot such amount of money meant for covid 19 and the best we can do is rumble here on twitter. # MoneyHeist # wajingasisi"";;;# #;""1255781923219279879"";https://twitter.com/mwaijames/status/1255781923219279879",,,,,,,,,
";2020-04-30 11:42;0;0;""TZ President Maghufuli forced Citizen TV to apologize to him for a whole week but Kenyans on Twitter # KoT have been on his case for the second week now... # UkaidiWaMagufuli"";;;# #;""1255779467445841920"";https://twitter.com/skkomen/status/1255779467445841920",,,,,,,,,
";2020-04-30 11:41;0;0;""Kenyans on Twitter are unforgiving chunga vile unaingia hapa pic.twitter.com/So8ttGV0NV"";;;;""1255779381169074177"";https://twitter.com/add_fries/status/1255779381169074177",,,,,,,,,
";2020-04-30 10:37;1;9;""Who is being addressed with this # UkaidiWaMagufuli tag? Are Tanzanians on twitter? Or Kenyans taking care of their challenged neighbours?"";;;#;""1255763161896157196"";https://twitter.com/mogire_jusper/status/1255763161896157196",,,,,,,,,
";2020-04-30 10:28;0;1;""He should tell us how his daily briefing is helping us", They should be posting it on Twitter, the only thing he is good at ni kusema Fellow Kenyans,";;;;1255760949170094085"";https://twitter.com/judy_yatich/status/1255760949170094085",,,,,,
";2020-04-30 10:22;1;0;""# MoneyHeist will continue juu sisi Kenyans we are fools...we just complain behind keyboards and let go...even the politicians",VC's and other robbers know the drill... They steal,"we complain on twitter then all goes away"";;;#;""1255759538453729280"";https://twitter.com/gad_kyran/status/1255759538453729280",,,,,,,
";2020-04-30 09:59;1;8;""Fellow Kenyans I open twitter and I see our beloved leaders spent 4million on snacks and etc while some citizens can't afford a simple meal of ugali and sukuma I feel like running away from this country then I remember covid 19 is all over so help me God # sonko"";;;#;""1255753571326443520"";https://twitter.com/SZilpah/status/1255753571326443520",,,,,,,,,
";2020-04-30 09:55;2;7;""Kenyans are funny", you elect thieves & cabals to lead this country Then when they steal you make noise on twitter The problem begins in our shallow political evaluation & not cabals," You can't entrust a cabal with money Nowow want us to support another cabal from Sugoi in 2022"";;;;""1255752587929882625"";https://twitter.com/barakahjumah/status/1255752587929882625",,,,,,,
";2020-04-30 09:50;0;1;""Fellow Kenyans"," there's a high likelihood that @ MagufuliJP will ban Twitter in his country of Tanzania if you keep on tweeting about # UkaidiWaMagufuli"";;@;#;""1255751319396257794"";https://twitter.com/lucamatoke/status/1255751319396257794",,,,,,,,
";2020-04-30 08:49;0;12;""Uhuru Kenyatta come back on Twitter"," face the Kenyans and answer questions. Stop hiding in statehouse and reading out speeches drafted by the oppressors. None of what you have addressed in your speeches makes sense to the common man. Impunity @ MOH_Kenya"";;@;;""1255736029329395713"";https://twitter.com/DouglasMyles10/status/1255736029329395713",,,,,,,,
";2020-04-30 08:22;0;0;""Dear sonko. All that goes round comes around. That same God you call now is he who said that that which you do to others is the same one done to you. Stop consoling yourself. Kenyans on Twitter have not forgotten."";;;;""1255729285454856192"";https://twitter.com/TheGod_fedBird/status/1255729285454856192",,,,,,,,,
";2020-04-30 07:53;0;4;""If # KenyansOnTwitter is to East Africans", # NigeriansOnTwitter is West Africa because y'all homies be wyyyyylin! Bruh This # Timini and his gf tea got me waking up the whole house," and I didn't even know who he was until about 9 tweets ago."";;;# # #;""1255722002951921670"";https://twitter.com/sokalaharee/status/1255722002951921670",,,,,,,
";2020-04-30 07:46;0;0;""Its # MoneyHeist"," Kenyans on Twitter mock Government breakdown of # COVID19 related expenditures raising credible questions on some items such as Sh10 million set aside for tea arguing they are not a priority # KhendoNews # KhendoFMpic.twitter.com/sULEq7AkW2"";;;# # # #;""1255720262106046464"";https://twitter.com/RadioKhendoFM/status/1255720262106046464",,,,,,,,
";2020-04-30 07:14;0;8;""Wow.... In all my years on twitter"," I believe this is the most ignorant shit I've ever seen... I want to retweet it not coz I agree so that I never lose it... Damn...."";;;;""1255712121628905473"";https://twitter.com/Kenyan_thought/status/1255712121628905473",,,,,,,,
";2020-04-30 07:00;20;164;""Good morning Kenyans on Twitter? Let's do a quick one this hour tusonge nayo!"";;;;""1255708519061430278"";https://twitter.com/RealOwinoPaul/status/1255708519061430278",,,,,,,,,
";2020-04-30 00:10;1;3;""A kenyan man apologizing on twitter is Like a Goverment of Kenya Employee resigning....If it happens its cowardice"";;;;""1255605427749912577"";https://twitter.com/SamMacoha/status/1255605427749912577",,,,,,,,,
";2020-04-30 00:08;0;1;""Bullies. Cyber bullies they are . Always with sth cookn ", to humiliate any potential Target in the online space. A recent survey by the UN Office on Drugs & Crime ranked Kenyans as the worst bullies on Twitter. Here ," Kenyans excelled in proving hauteur https://www.instagram.com/p/B_lA10lhrfC/?igshid=eher0si34sfq …"";;;;""1255604871262330880"";https://twitter.com/universeke/status/1255604871262330880",,,,,,,
";2020-04-29 23:39;1;4;""Most nigerians on Twitter have flags at the end of their names whereas we Kenyans have our flag on our bracelets."";;;;""1255597590940393474"";https://twitter.com/TowettOliver/status/1255597590940393474",,,,,,,,,
";2020-04-29 23:19;0;0;""I blame Kenyans for this! the government is doing this because it is sure that no one will react...we only react here on Twitter when in reality we have the power to kick these thieves out of government and do to them whatever we want! https://twitter.com/ahmednasirlaw/status/1255495986065088515 …"";;;;""1255592591103537155"";https://twitter.com/AwuorVincentia/status/1255592591103537155",,,,,,,,,
";2020-04-29 23:01;1;1;""Uhuru kenyatta only represents himself and his interests.If you want to discuss something with kenya",skip the corrupt government and deal with kenyans on twitter.,they are the opposition,"peoples government and judiciary."";;;;""1255588124895457280"";https://twitter.com/KelvinMuinde11/status/1255588124895457280",,,,,,
";2020-04-29 21:18;0;0;""Fighting the Kenyan electric power company on twitter."";;;;""1255562194495905800"";https://twitter.com/JamesMojisky/status/1255562194495905800",,,,,,,,,
";2020-04-29 20:03;0;4;""I put my phone down for 2 minutes and King Jong-Un allegedly dies", Kanye West becomes a billionaire, Pentagon officially releases UFO videos," and someone’s anal sex life trends on Kenyan Twitter? Well then"";;;;""1255543258215825408"";https://twitter.com/darlene_barthel/status/1255543258215825408",,,,,,
";2020-04-29 19:22;0;1;""At the same time if # kenyansontwitter # KOTNightSpree see this it will be an interesting discussion"";;;# #;""1255532990555459584"";https://twitter.com/alexmbuthia3/status/1255532990555459584",,,,,,,,,
";2020-04-29 18:24;0;0;""True", wat these politicians don't realise is that Kenyans are now awake. U can't fool them. They come whining here on Twitter thinking Kenyans will sympathize with them but alas," they tell you as it is without mincing words. History has a way of judging harshly"";;;;""1255518217226850304"";https://twitter.com/HNalukada/status/1255518217226850304",,,,,,,
";2020-04-29 16:43;0;1;""Some Kenyan's on Twitter are strange...just a few days ago they lynched Ruth Matete ","accusing her of killing her husband. It is only after the most independent Pathologist Dr Johansen ruled out any of their theories. Today they're on another target even before evidence is out"";;;;""1255492957538582530"";https://twitter.com/Martinkarau3/status/1255492957538582530",,,,,,,,
";2020-04-29 16:24;0;0;""He can't absorb Kenyans on Twitter..imagine being a President."";;;;""1255488001850986496"";https://twitter.com/jbs_Sbj/status/1255488001850986496",,,,,,,,,
";2020-04-29 16:21;0;2;""tipascout:Kenyan Freaks on Twitter https://tmblr.co/ZCb3LoYF5qrNai00 …"";;;;""1255487491488038913"";https://twitter.com/ArlineMonestime/status/1255487491488038913",,,,,,,,,
";2020-04-29 16:21;0;3;""tipascout:Kenyan Freaks on Twitter https://tmblr.co/ZCb3LoYF5qop4u00 …"";;;;""1255487480494723080"";https://twitter.com/ArlineMonestime/status/1255487480494723080",,,,,,,,,
";2020-04-29 16:19;0;1;""President Kenyatta critics' be like the government of kenya has allowed 699 Kenyans to be blocked on Twitter. @ RailaOdinga @ HEBabuOwino Buruburu @ JunetMohamedhttps://twitter.com/EtalePhilip/status/1255362175130046465 …"";;@ @ @;;""1255486930181132293"";https://twitter.com/DontMeditate/status/1255486930181132293",,,,,,,,,
";2020-04-29 15:27;0;1;""Vijana let us follow and participate tomorrow on Youth and Covid 19 pandemic Twitter chat # YOUTHVOICES Kenyans pic.twitter.com/0pgQNiL7eC"";;;#;""1255473792371118080"";https://twitter.com/chrismwololo/status/1255473792371118080",,,,,,,,,
";2020-04-29 15:16;0;0;""Seems like every Kenyan on twitter has got Netflix https://twitter.com/Jabali_Jr/status/1255392955097141248 …"";;;;""1255471019504140289"";https://twitter.com/Anthony254_/status/1255471019504140289",,,,,,,,,
";2020-04-29 14:17;0;1;""Until such a time the Kenyan supreme court will pronounce themselves on the matter"," blocking is at the prerogative of the Twitter account holder ...."";;;;""1255456222570037251"";https://twitter.com/wainainawayne/status/1255456222570037251",,,,,,,,
";2020-04-29 14:14;33;192;""GM", I am not the DP, PORK," or CJ. The full U.S. Court of Appeals for the 2nd Circuit in New York ruled in March that it was UNCONSTITUTIONAL for @ realDonaldTrump to block critics on his Twitter accounts because of his high public office. Kenyan courts should follow suit! pic.twitter.com/4fdn0b4T1S – bei Garden Of Eden"";;@;;""1255455441460527107"";https://twitter.com/makaumutua/status/1255455441460527107",,,,,,
";2020-04-29 12:53;0;0;""I think the only solution is when learned youths shall mobilize other citizens on type leaders to vote in. Rather than Miguna tweeting and so many Kenyans don't understand what Twitter is",,," there is no revolution without action."";;;;""1255435099740483594"";https://twitter.com/RutoSatia/status/1255435099740483594",,,,,,
";2020-04-29 12:53;0;0;""I think their are too many hypocrites on twitter . If you have empathy you should always have empathy. How many kenyans jump into a scene to save the day ? No one . But we all start making a video ."";;;;""1255434921994342407"";https://twitter.com/Crose_89/status/1255434921994342407",,,,,,,,,
";2020-04-29 12:05;0;0;""My ex :Aki let's settle things","he even infected me with... Me on twitter; pic.twitter.com/dF6a4yNcwF"";;;;""1255422864402059266"";https://twitter.com/Anaza_Kenyan/status/1255422864402059266",,,,,,,,
";2020-04-29 11:40;9;15;""# JKIA.Uhuru knows that kenyans on twitter do not matter.He knows that is the bunch of cowards that we have as a nation.We should come up with assembly hashtags at Uhuru park so that we call it a twitter prayer day then change agenda once we assemble in good numbers"";;;#;""1255416593015803908"";https://twitter.com/AtitwaGmail/status/1255416593015803908",,,,,,,,,
";2020-04-29 11:31;27;37;""Characteristics of Kenyans on Twitter. pic.twitter.com/xbNtNDhPZh"";;;;""1255414415949737991"";https://twitter.com/Lazooj/status/1255414415949737991",,,,,,,,,
";2020-04-29 10:41;0;0;""Wonders of the Kenyan politicians whenever they have differences ",or they differ in who supposed to get big share of money," they come here on twitter to complain. SHAME on you .!! So who is supposed to help a common citizen.°°∆"";;;;""1255401722647904256"";https://twitter.com/KibayiM/status/1255401722647904256",,,,,,,
";2020-04-29 10:12;0;3;""Miguna Miguna is an Activist on twitter","Omutatah is an Activist on the ground and his actions deliver justice for the oppressed Kenyans.Long live Omutatah.Fare thee well Miguna."";;;;""1255394496940052487"";https://twitter.com/VVanrey/status/1255394496940052487",,,,,,,,
";2020-04-29 08:56;0;6;""BEN BLESSINGS I can see you joined twitter in 2016"," where have you been my friend. KOT had finished and concluded with that photo. The outcome is with KOT DCI. Right now they are working on the very very unfortunate happenings to fellow Kenyans. you aren't very sensitive I think"";;;;""1255375454002872323"";https://twitter.com/ArtO__mm/status/1255375454002872323",,,,,,,,
";2020-04-29 08:04;92;761;""Prof. @ makaumutua becomes the 699th thousand Kenyan to be blocked on Twitter by DP @ WilliamsRuto.pic.twitter.com/yEKvjJvZhM"";;@ @;;""1255362175130046465"";https://twitter.com/EtalePhilip/status/1255362175130046465",,,,,,,,,
";2020-04-29 07:58;0;1;""Practice makes perfect", a recent study out Kenyans as the worst bullies on twitter," while the politicians as the worst looters and thieves"";;;;""1255360836710825984"";https://twitter.com/Royzain/status/1255360836710825984",,,,,,,
";2020-04-29 07:17;0;0;""Big Office with no power or work that what my ""DP"" is & as result he has opted to inspire Kenyans through Bible quotes on Twitter. # TheParableOfSugoipic.twitter.com/0XlcupDZRq"";;;#;""1255350586272251904"";https://twitter.com/njihiakelvin/status/1255350586272251904",,,,,,,,,
";2020-04-29 06:45;0;2;""However", the renowned comedian took to his Twitter page and responded," going on to invite any aggrieved comedian to come forward. http://bit.ly/2zxyyoF"";;;;""1255342292044582913"";https://twitter.com/Kenyans/status/1255342292044582913",,,,,,,
";2020-04-29 06:40;0;0;""I thought your are supposed to tweet some of the steps to help hungly kenyans put something to eat on the table but all you are doing is crying here on Twitter for small issues like a little boy? I pity those kenyans who vote for guy like you"";;;;""1255341280000970752"";https://twitter.com/Edwarkim_RXX/status/1255341280000970752",,,,,,,,,
";2020-04-29 01:40;0;3;""But why always Ugandans", Nigerians , Ghanaians," Kenyans S.Africans on Twitter so common . Where the rest?"";;;;""1255265650261573639"";https://twitter.com/WaniLevis/status/1255265650261573639",,,,,,
";2020-04-29 01:08;3;3;""Oya @ danielmarven follow @Denkogei # KaendeKaende even though you don't understand swahili am the Kenyans on Twitter general so you need to respect the Kenyan streets and follow back # KOTNightSpree"";;@ @Denkogei;# #;""1255257664139001856"";https://twitter.com/DennisKemboi_/status/1255257664139001856",,,,,,,,,
";2020-04-29 01:05;1;6;""Kimnadho is the fuel that Kenyan twitter runs on."";;;;""1255256908153438209"";https://twitter.com/_wangwe/status/1255256908153438209",,,,,,,,,
";2020-04-28 21:08;0;0;""Yes he produced Barry’s Kenyan birth certificate. Go Ask him your question on his Twitter account. He is his half brother same fathers. Get it directly from him https://twitter.com/realMustangSall/status/1254245893353717762 …"";;;;""1255197150331449345"";https://twitter.com/parindha/status/1255197150331449345",,,,,,,,,
";2020-04-28 20:10;0;3;""I would prefer if you stopped at 'Kenyan Muslims on Twitter' "," hapo ndio tuko strong bro!"";;;;""1255182698626322432"";https://twitter.com/RagowG/status/1255182698626322432",,,,,,,,
";2020-04-28 19:23;13;131;""When it comes to Kenyan Muslims on Twitter"," i honestly think Somalis have the tyranny of numbers"";;;;""1255170718993612800"";https://twitter.com/Moha001_Onyango/status/1255170718993612800",,,,,,,,
";2020-04-28 16:49;0;0;""Good Friends. Kindly Support a Social Network made in Kenya.Its like Twitter/Fb/IG For Businesses. Share & help KENYANS expand their BIASHARA ONLINE. BUY & SELL on BIGDEAL KENYA Social Network & Ecommerce Marketplace. @ lindahoguttu @ bosibori_Ke https://play.google.com/store/apps/details?id=orion.big.deal …"";;@ @;;""1255131940610433024"";https://twitter.com/OrionNewsGlobal/status/1255131940610433024",,,,,,,,,
";2020-04-28 16:21;0;1;""What's with the recent craze of Kenyan celebrities wanting to be bullied on Twitter? They wanna trend so bad?"";;;;""1255124967877902337"";https://twitter.com/RealGich/status/1255124967877902337",,,,,,,,,
";2020-04-28 16:02;1;0;""What's wrong? Oscar Sudi is reckless and arrogant if he can't even feed his parent. Anyway the good thing is that he is not from RAO's backyard.If he was Twitter could be on fire"";;;;""1255120080712564736"";https://twitter.com/onyangorichard9/status/1255120080712564736",,,,,,,,,
";2020-04-28 15:25;0;0;""I see nothing wrong with Nigerians coz my own Wanjohi the drunkard master deleted his account when he couldn't take it anymore from the Kenyans On Twitter # Kot. Kot trolls anything that breathes and are lethal"";;;#;""1255110779726172166"";https://twitter.com/prisca_oduor/status/1255110779726172166",,,,,,,,,
";2020-04-28 13:26;5;52;""Twitter DCI or chokoraa twitter is a group of idle Kenyan bullies who have so much time for themselves with only internet on their gadgets trying to destroy others!"";;;;""1255081046103777280"";https://twitter.com/ngengimagana/status/1255081046103777280",,,,,,,,,
";2020-04-28 13:03;0;2;""However", the renowned comedian took to his Twitter page and responded," going on to invite any aggrieved comedian to come forward. https://bit.ly/2zxyyoF"";;;;""1255075131677904901"";https://twitter.com/Kenyans/status/1255075131677904901",,,,,,,
";2020-04-28 11:17;0;5;""I hope you ain't wagging a war... You'll never win this kenyans are the world's worst bullies on Twitter"";;;;""1255048547315191814"";https://twitter.com/_Drkwillis_/status/1255048547315191814",,,,,,,,,
";2020-04-28 11:08;0;1;""Kenyan Rock Music stations have like 3 people listening and they have to pay for utilities and staff? When they close the 1 rock fan on Twitter starts ranting!"";;;;""1255046288636248064"";https://twitter.com/TheRealMaroko/status/1255046288636248064",,,,,,,,,
";2020-04-28 10:52;0;0;"". @ RobertAlai remember when we knew every Kenyan on Twitter? https://twitter.com/raidarmax/status/13080276444 …"";;@;;""1255042097050193920"";https://twitter.com/raidarmax/status/1255042097050193920",,,,,,,,,
